경찰서 명,년월일,신고수 ,평균기온,최저기온,최저기온시각,최고기온,최고기온시각 ,일강수량,최대순간풍속,최대순간풍속시각,평균풍속,최대순산풍속방향
서울중랑경찰서,2021-11-24,240,5.3,-0.2,6,9.3,1541,0,5.6,1320,1.3,300.8
서울중부경찰서,2021-11-24,132,3.6,-3.2,121,8,1248,0,8.4,240,2.6,55.5
서울강남경찰서,2021-11-25,390,6.4,2.3,731,11.1,1513,0.5,6.5,1624,1.3,213.8
서울강동경찰서,2021-11-25,279,6.1,2.4,747,10.9,1239,0,5.7,1301,1.1,236.3
서울강북경찰서,2021-11-25,215,6.4,3.2,653,10.1,1334,0,11.6,1354,2,326.3
서울강서경찰서,2021-11-25,372,5.8,1.7,740,11.1,1349,0,6,1503,1.5,345.9
서울광진경찰서,2021-11-25,235,6.5,3,716,10.4,1326,0,7.3,1653,1.5,298.1
서울구로경찰서,2021-11-25,278,6.4,3,2356,11.2,1423,0,8.5,1356,1.7,61.9
서울금천경찰서,2021-11-25,203,7,4,2358,11,1435,0,7.3,1209,1.4,339.3
서울노원경찰서,2021-11-25,260,4.7,-2,737,10.4,1451,0,7.8,1422,1.2,292.5
서울도봉경찰서,2021-11-25,160,5.1,0.5,721,11.8,1423,0,7.6,1216,1.3,334.7
서울동작경찰서,2021-11-25,194,3.6,-0.5,1531,10.3,1545,0,5.2,1260.5,0.9,170.3
서울마포경찰서,2021-11-25,315,6.3,2.3,2356,10.7,1405,0,10.8,1429,2.8,323.4
서울서대문경찰서,2021-11-25,193,5.4,1.7,2349,9.9,1251,0,8.6,1455,1.5,146.7
서울서부경찰서,2021-11-25,125,2.7,-2.5,2357,9.9,1335,0,5.5,1305,0.7,300.9
서울서초경찰서,2021-11-25,281,6.6,3.8,102,10.4,1421,0.5,6.4,1300,1.7,300.9
서울성동경찰서,2021-11-25,229,8.3,5.6,2359,11.7,1448,0,9.5,1406,1.7,272.8
서울성북경찰서,2021-11-25,118,5.7,2.4,730,10.4,1317,0,9.7,1211,1.7,317.8
서울송파경찰서,2021-11-25,365,7,4.4,2354,10.8,1346,0,6.9,1422,1.9,337.5
서울수서경찰서,2021-11-25,290,6.4,2.3,731,11.1,1513,0.5,6.5,1624,1.3,213.8
서울영등포경찰서,2021-11-25,352,7.2,4,0,10.5,1520.5,0,6.2,1268.5,1.7,288.9
서울용산경찰서,2021-11-25,262,6.4,2.5,750,10.6,1457,0,6.7,1308,1.3,222.9
서울은평경찰서,2021-11-25,154,6.5,3.6,656,10.7,1342,0,9.3,1544,1.6,343.1
서울은평경찰서,2021-11-25,154,2.7,-2.5,2357,9.9,1335,0,5.5,1305,0.7,300.9
서울은평경찰서,2021-11-25,154,5.2,1.2,2237,10.4,1418,0,7.7,1268,1.3,341.7
서울종암경찰서,2021-11-25,96,5.7,2.4,730,10.4,1317,0,9.7,1211,1.7,317.8
서울중랑경찰서,2021-11-25,262,6.7,4.1,522,10.3,1348,0,8.2,1433,1.9,306.6
서울중부경찰서,2021-11-25,159,5.1,1.2,2359,8.4,1407,0,10.4,1351,3.3,33.3
서울강남경찰서,2021-11-26,367,4.2,-0.6,704,8.8,1332,0,6.9,2021,1.3,210.9
서울강동경찰서,2021-11-26,263,3.7,-0.6,715,7.8,1153,0,5.3,1412,1.1,22.5
서울강북경찰서,2021-11-26,235,3.8,0.4,653,7.3,1152,0,9.1,1348,1.9,348.8
서울강서경찰서,2021-11-26,358,3,-1.9,642,8.1,1209,0,6.9,1400,1.3,340.3
서울광진경찰서,2021-11-26,280,3.8,0.6,639,7.6,1232,0,5.8,2028,1.3,317.8
서울구로경찰서,2021-11-26,305,3.6,-1.1,716,9.2,1206,0,9.1,1349,1.4,73.1
서울금천경찰서,2021-11-26,197,4.4,1.8,547,7.9,1158,0,6.8,1412,1.6,296.4
서울노원경찰서,2021-11-26,334,1.1,-4.9,706,7.8,1155,0,6.9,1349,0.9,337.5
서울도봉경찰서,2021-11-26,168,2.2,-2.7,736,8.9,1204,0,6.7,2036,1.1,306.6
서울동작경찰서,2021-11-26,227,3.1,-2.1,639,10,1332,0,5.4,1438,0.6,163.3
서울마포경찰서,2021-11-26,339,3.4,0.4,400,8.3,1212,0,9.8,1412,2.7,323.4
서울서대문경찰서,2021-11-26,263,2.1,-1.4,435,8.1,1210,0,9.4,1351,1.3,319.7
서울서부경찰서,2021-11-26,150,-0.2,-4.6,547,7.2,1202,0,6.7,1412,0.6,289.7
서울서초경찰서,2021-11-26,300,4.3,-0.2,721,8.2,1158,0,6.2,1523,1.6,326.3
서울성동경찰서,2021-11-26,216,5.8,3.9,605,10,1214,0,8.2,2122,1.9,286.9
서울성북경찰서,2021-11-26,122,2.7,-1.1,638,7.6,1317,0,9.9,2039,1.4,320.6
서울송파경찰서,2021-11-26,431,4.6,1.8,720,8,1230,0,7.2,1433,1.9,275.6
서울수서경찰서,2021-11-26,295,4.2,-0.6,704,8.8,1332,0,6.9,2021,1.3,210.9
서울영등포경찰서,2021-11-26,387,4.5,1.8,602.5,7.8,1225,0,6.6,1382.5,1.6,177.7
서울용산경찰서,2021-11-26,295,3.8,-0.3,620,8,1237,0,8.9,1433,1.4,26.9
서울은평경찰서,2021-11-26,133,4.2,1.1,639,7.9,1206,0,8.8,2121,1.5,329.1
서울은평경찰서,2021-11-26,133,-0.2,-4.6,547,7.2,1202,0,6.7,1412,0.6,289.7
서울은평경찰서,2021-11-26,133,2,-1.6,616,7.6,1273,0,6.5,1346,1.2,182.9
서울종암경찰서,2021-11-26,118,2.7,-1.1,638,7.6,1317,0,9.9,2039,1.4,320.6
서울중랑경찰서,2021-11-26,244,4.2,1,733,7.5,1207,0,6.9,1322,1.6,2.7
서울중부경찰서,2021-11-26,129,2,-0.4,350,5.7,1145,0,11.4,2109,2.7,37.8
서울강남경찰서,2021-11-27,428,3.2,-1.3,636,10.1,1538,0,4.2,323,0.7,143.4
서울강동경찰서,2021-11-27,307,3,-1.7,749,9,1534,0,3.7,930,1,98.4
서울강북경찰서,2021-11-27,227,3.4,-0.6,745,8.8,1513,0,4.5,39,1.2,337.5
서울강서경찰서,2021-11-27,407,2,-2.6,656,9.2,1511,0,3.1,137,0.8,329.1
서울광진경찰서,2021-11-27,320,3.1,-0.9,654,8.2,1419,0,3.6,1004,0.7,95.6
서울구로경찰서,2021-11-27,270,3.8,-1.2,735,10.3,1252,0,4.6,1200,1.1,120.9
서울금천경찰서,2021-11-27,172,4.4,0.6,749,9.6,1549,0,5.7,12,1.2,262.4
서울노원경찰서,2021-11-27,280,-0.1,-6.4,720,8.9,1428,0,3.9,1308,0.7,78.8
서울도봉경찰서,2021-11-27,196,2,-3.4,729,12.3,1458,0,3.7,1236,0.7,157.5
서울동작경찰서,2021-11-27,183,4.8,-1,593.5,12,1502.5,0,3.7,575.5,0.7,229.3
서울마포경찰서,2021-11-27,395,3.9,-0.6,653,9.3,1408,0,5.8,21,1.8,329.1
서울서대문경찰서,2021-11-27,243,2.4,-2.2,524,8.6,1458,0,4.4,934,0.8,69.5
서울서부경찰서,2021-11-27,169,-0.7,-5.9,713,9,1525,0,3.4,1309,0.3,275.6
서울서초경찰서,2021-11-27,305,3.7,-1.4,659,9.4,1558,0,4.1,47,1.1,312.2
서울성동경찰서,2021-11-27,239,6,2.4,700,10.5,1537,0,4.6,936,1.1,351.6
서울성북경찰서,2021-11-27,161,2.3,-2.3,709,8.6,1551,0,4.5,1034,0.9,112.5
서울송파경찰서,2021-11-27,400,4.8,0.6,757,9.9,1517,0,3.1,1251,0.9,33.8
서울수서경찰서,2021-11-27,224,3.2,-1.3,636,10.1,1538,0,4.2,323,0.7,143.4
서울영등포경찰서,2021-11-27,453,4.5,0.7,721,9,1494,0,3.7,1046,1.2,143.9
서울용산경찰서,2021-11-27,400,4,-0.9,754,9.8,1459,0,4.2,55,1.1,288.6
서울은평경찰서,2021-11-27,194,4.2,0,707,9.3,1548,0,3.9,1214,0.8,295.3
서울은평경찰서,2021-11-27,194,-0.7,-5.9,713,9,1525,0,3.4,1309,0.3,275.6
서울은평경찰서,2021-11-27,194,1.7,-2.8,669,9.3,1472.5,0,4.2,1879.5,1.7,215.2
서울종암경찰서,2021-11-27,129,2.3,-2.3,709,8.6,1551,0,4.5,1034,0.9,112.5
서울중랑경찰서,2021-11-27,285,4.1,-0.1,743,9.1,1516,0,4,1437,1.2,326.2
서울중부경찰서,2021-11-27,129,2.5,-1.4,608,7.7,1504,0,8.3,407,2.2,49.4
서울강남경찰서,2021-11-28,379,4.8,-1.6,707,13,1407,0,3.2,1131,0.6,278.4
서울강동경찰서,2021-11-28,285,4.8,-1.4,601,12.1,1430,0,3.7,1243,0.8,250.3
서울강북경찰서,2021-11-28,250,5.2,-0.5,659,11.5,1433,0,5,1315,1,202.5
서울강서경찰서,2021-11-28,334,4.1,-2.5,657,12.6,1444,0,3.1,1216,0.7,42.2
서울광진경찰서,2021-11-28,238,5.2,-0.6,623,11.6,1409,0,4,759,0.8,90
서울구로경찰서,2021-11-28,253,5.6,-1,734,13.1,1352,0,6,1246,1,109.7
서울금천경찰서,2021-11-28,201,6.3,1.2,718,12.7,1441,0,4.3,1231,1.1,181.6
서울노원경찰서,2021-11-28,279,1.5,-6.1,746,11.3,1458,0,3.2,1340,0.6,222.2
서울도봉경찰서,2021-11-28,195,3.5,-3.6,736,14.5,1433,0,4.1,1209,0.6,177.2
서울동작경찰서,2021-11-28,176,6,0.8,1540,11.7,865,15.5,7.9,1233,1.5,156.1
서울마포경찰서,2021-11-28,368,6.2,1.3,727,12.9,1433,0,5.2,856,1.4,67.5
서울서대문경찰서,2021-11-28,189,5,-0.9,608,11.6,1448,0,7.1,905,1,66.9
서울서부경찰서,2021-11-28,131,1.6,-5.1,723,11.8,1426,0,3.8,1253,0.3,225
서울서초경찰서,2021-11-28,223,5.1,-1.6,424,12.9,1445,0,3.1,1247,1,157.5
서울성동경찰서,2021-11-28,228,7.6,2.3,732,13.4,1426,0,3.8,1750,1,281.3
서울성북경찰서,2021-11-28,139,4.5,-1.4,718,11.6,1315,0,6.4,1320,0.7,202.5
서울송파경찰서,2021-11-28,324,6.5,0.5,717,12.7,1357,0,2.6,1211,0.8,140.6
서울수서경찰서,2021-11-28,191,4.8,-1.6,707,13,1407,0,3.2,1131,0.6,278.4
서울영등포경찰서,2021-11-28,314,6.9,2.4,471.5,12.3,1475,0,4.2,965.5,1,161.9
서울용산경찰서,2021-11-28,374,5.3,-0.1,707,12.7,1421,0,4,842,1,32.2
서울은평경찰서,2021-11-28,155,5.8,0,751,12.1,1417,0,3.8,1319,0.9,180
서울은평경찰서,2021-11-28,155,1.6,-5.1,723,11.8,1426,0,3.8,1253,0.3,225
서울은평경찰서,2021-11-28,155,4.1,-1.7,710.5,12.3,1437,0,4.9,1232,1.6,151.9
서울종암경찰서,2021-11-28,129,4.5,-1.4,718,11.6,1315,0,6.4,1320,0.7,202.5
서울중랑경찰서,2021-11-28,264,5.8,0.2,720,11.6,1514,0,3.4,1303,1.1,227.8
서울중부경찰서,2021-11-28,107,5.1,-0.2,843,11,1431,0,6.7,909,2.3,185.7
서울강남경찰서,2021-11-29,363,7.7,1.3,402,15.2,1419,0,3.1,2311,0.6,42.2
서울강동경찰서,2021-11-29,247,7.5,1.2,529,13.9,1450,0,4.1,1237,1,137.8
서울강북경찰서,2021-11-29,226,7.6,2.7,500,12.8,1540,0,3.9,1852,0.9,272.8
서울강서경찰서,2021-11-29,296,7.2,0.3,414,13.6,1543,0,4.3,1103,0.8,140.6
서울광진경찰서,2021-11-29,231,7.7,2.3,521,13.3,1405,0,3.1,1656,0.7,233.4
서울구로경찰서,2021-11-29,237,8,2.1,537,14.7,1356,0,5.5,1157,1.2,109.7
서울금천경찰서,2021-11-29,253,8.8,4.2,345,13.9,1434,0,5.4,1212,1.1,89.4
서울노원경찰서,2021-11-29,248,4.7,-3,501,13.3,1527,0,3.1,927,0.5,75.9
서울도봉경찰서,2021-11-29,149,6.2,-0.2,427,14.2,1429,0,3.2,1521,0.6,188.4
서울동작경찰서,2021-11-29,204,3.8,-0.2,1425,8.3,1458.5,0,7.4,1211,1.7,198.3
서울마포경찰서,2021-11-29,322,8.8,4.8,509,13.9,1332,0,5.3,1222,1.7,120.9
서울서대문경찰서,2021-11-29,208,7.8,2.9,412,12.6,1409,0,5.1,1121,1.1,68.3
서울서부경찰서,2021-11-29,133,5.1,-1.3,424,13.1,1551,0,3.7,2221,0.5,95.6
서울서초경찰서,2021-11-29,249,7.7,1.4,453,13.9,1526,0,4.3,1231,1,112.5
서울성동경찰서,2021-11-29,149,10.1,5.2,627,14.7,1549,0,4,1646,1.1,264.4
서울성북경찰서,2021-11-29,107,6.8,2,441,12.4,1547,0,3.9,1451,0.6,213.8
서울송파경찰서,2021-11-29,356,8.9,3.6,544,14.3,1458,0,3.4,2237,0.9,115.3
서울수서경찰서,2021-11-29,238,7.7,1.3,402,15.2,1419,0,3.1,2311,0.6,42.2
서울영등포경찰서,2021-11-29,298,9.1,5.3,536,13.3,1376,0,4,1126.5,1.2,129.7
서울용산경찰서,2021-11-29,192,8,2.7,453,13.9,1445,0,4.4,1119,1.2,27.4
서울은평경찰서,2021-11-29,145,8.4,3.1,500,13.7,1443,0,3.8,1737,0.8,16.9
서울은평경찰서,2021-11-29,145,5.1,-1.3,424,13.1,1551,0,3.7,2221,0.5,95.6
서울은평경찰서,2021-11-29,145,7.1,1.5,434.5,13.4,1351.5,0,4.6,1329,1.2,211
서울종암경찰서,2021-11-29,120,6.8,2,441,12.4,1547,0,3.9,1451,0.6,213.8
서울중랑경찰서,2021-11-29,246,8.2,3.1,503,13.3,1405,0,4,1738,1,303.7
서울중부경찰서,2021-11-29,113,7.3,3.3,530,11.9,1440,0,6,807,2.1,156.1
서울강남경찰서,2021-11-30,387,6.5,1.7,2358,9.9,1400,33.5,10.3,1742,2.3,132.2
서울강동경찰서,2021-11-30,446,6,1.1,2353,9.7,416,33.5,8.3,2024,1.8,292.5
서울강북경찰서,2021-11-30,190,5.7,0.9,2351,9.4,1347,28,20,2234,3,326.3
서울강서경찰서,2021-11-30,355,6.4,1.3,2357,9.8,24,26.5,10.3,1634,2.7,275.6
서울광진경찰서,2021-11-30,254,6.1,1.7,2352,9.2,1336,31.5,9.8,1604,2.1,261.6
서울구로경찰서,2021-11-30,297,6.7,1.5,2348,10.9,341,28,14.9,1634,3,284.1
서울금천경찰서,2021-11-30,185,7.1,1.4,0,11.7,242,28.5,12.7,2159,2.4,292.2
서울노원경찰서,2021-11-30,268,5.2,1.2,2356,8.9,1404,27.5,12.7,2247,1.8,239.1
서울도봉경찰서,2021-11-30,137,5.7,1,2356,9.2,1357,31,12.4,1610,2,202.5
서울동작경찰서,2021-11-30,208,3.4,-3.2,1540,7.4,1174,15.5,8.9,1414,1.8,233.6
서울마포경찰서,2021-11-30,288,5.9,0.7,2354,9.7,1,26.5,17.2,2115,5,258.8
서울서대문경찰서,2021-11-30,163,5.3,0.2,2352,8.9,2,26.5,18.1,2200,3.1,314
서울서부경찰서,2021-11-30,137,6.8,0.6,2357,12.6,329,23.5,9.3,2340,2.4,300.9
서울서초경찰서,2021-11-30,300,6.4,1.4,2351,10.1,1318,34,11.3,2303,2.4,326.3
서울성동경찰서,2021-11-30,158,7.7,3.2,2356,10.9,12,29,15.4,1611,3,258.8
서울성북경찰서,2021-11-30,127,5.2,0.3,2352,8.2,1348,28,16.3,1734,2.3,315
서울송파경찰서,2021-11-30,392,6.5,1.5,2356,10,1348,30,10.4,2217,2.5,326.3
